show_id;title;synopsis;release_year;date_added;duration;content_type_id_fk;rating_id_fk
80114460;Minimalism: A Documentary About the Important Things;People dedicated to rejecting the American ideal that things bring happiness are interviewed in this documentary showing the virtues of less is more.;2016;2019-11-04;78 min;2;1
81206389;Oththa Seruppu Size 7;Taken into custody a murder suspect's theatrical explanations of his peculiar modus operandi unearth truths far beyond the crime he’s accused of.;2019;2019-11-04;103 min;2;4
80201488;The Devil Next Door;A Cleveland grandfather is brought to trial in Israel accused of being the infamous Nazi death camp guard known as Ivan the Terrible.;2019;2019-11-04;1 Season;1;4
70117294;Takers;A motley crew of bank robbers plans their next heist after a former colleague convinces them to target an armored car carrying $20 million.;2010;2019-11-03;107 min;2;10
81215856;100 Things to do Before High School;Led by seventh-grader C.J. three students who have been warned about the dangers of high school decide to make the best of their middle-school years.;2014;2019-11-02;44 min;2;2
81214223;A Fairly Odd Summer;In this live-action adventure the gang heads to Hawaii where Timmy learns the source of all fairy magic is in dangerous hands.;2014;2019-11-02;68 min;2;2
80045925;Bella and the Bulldogs;The life of cheerleader Bella Dawson turns upside down when in a twist of fate she becomes quarterback for her middle school's football team.;2015;2019-11-02;1 Season;1;2
80027560;Big Time Movie;Big Time Rush heads to London for their first world tour but when the boys' bags are switched they get mixed up in a mission to save the world.;2012;2019-11-02;68 min;2;5
70135899;Don't Be Afraid of the Dark;Young Sally Hurst discovers she isn't alone in her new house: strange creatures live there – and they might not be as friendly as Sally thinks.;2010;2019-11-02;99 min;2;6
81215437;Escape from Mr. Lemoncello’s Library;An eccentric game designer builds a library full of traps and tricks for a group of kids who score the chance to navigate his elaborate scavenger hunt.;2017;2019-11-02;69 min;2;2
81215438;Hey Arnold! The Jungle Movie;When Arnold and his crew win a trip to San Lorenzo their adventure in the wild forces them to take the same risky path as Arnold's missing parents.;2017;2019-11-02;81 min;2;5
81214187;Jinxed;After a century-old curse of bad luck a determined teen embarks on a journey to break her family’s generational misfortune.;2013;2019-11-02;69 min;2;2
80160987;LEGENDS OF THE HIDDEN TEMPLE;A trio of siblings gets trapped in a secret temple where they must navigate a risky obstacle course to make it out. Inspired by the ‘90s game show.;2016;2019-11-02;68 min;2;5
81215439;Liar Liar Vampire;When a shy teen transfers to a new school he elects to mix things up by playing along with the rumor that he's a vampire.;2015;2019-11-02;68 min;2;5
70178618;Shark Night;A weekend of beach-house debauchery turns into a nightmare for a group of friends when they discover that the waters are infested with vicious sharks.;2011;2019-11-02;91 min;2;10
70292700;The Boy Who Cried Werewolf;When high school girl-geek Jordan becomes a werewolf after moving to Romania she must elude her own brother who sets out to slay her.;2010;2019-11-02;86 min;2;2
81214214;The Massively Mixed-Up Middle School Mystery;After the school principal gets pranked a curious crew of preteen super sleuths tests their detective skills to solve an underwater ruse.;2015;2019-11-02;40 min;2;2
70172485;Victorious;When aspiring singer Tori Vega joins the eccentric students at Hollywood Arts High she struggles to fit in with the amazingly talented teens.;2013;1900-01-01;3 Seasons;1;2
80234414;100% Hotter;A stylist a hair designer and a makeup artist team up to give Britain's biggest fashion disasters some much-needed makeunders.;2017;2019-11-01;1 Season;1;1
70044870;16 Blocks;Tasked with escorting a prosecution witness to court an aging cop gears up for the 16-block trek – but they'll be lucky to make it there alive.;2006;2019-11-01;102 min;2;10
26597413;187;After one of his high school students attacks him dedicated teacher Trevor Garfield grows weary of the gang warfare in the New York City school system and moves to California to teach there thinking it must be a less hostile environment.;1997;2019-11-01;119 min;2;6
80245356;A Remarkable Tale;The residents of an isolated town look to revive their home's identity when a group of foreigners unexpectedly arrive bringing culture shock with them.;2019;2019-11-01;94 min;2;4
81193616;A Year In Space;Two astronauts attempt to brave a life in Earth's orbit on a record-setting mission to see if humans have the endurance to survive a flight to Mars.;2015;2019-11-01;1 Season;1;5
81082327;Ad Vitam;In a future where regeneration technology lets humans live indefinitely a cop and a troubled young woman investigate a strange wave of youth suicides.;2018;2019-11-01;1 Season;1;4
18002692;American History X;A neo-Nazi gets sent to prison for murder and comes out a changed man. But can he prevent his younger brother from following in his footsteps?;1998;2019-11-01;119 min;2;6
81024100;American Son;Time passes and tension mounts in a Florida police station as an estranged interracial couple awaits news of their missing teenage son.;2019;2019-11-01;90 min;2;4
60027583;Anger Management;After a gentle businessman is forced to get anger management counseling his therapist moves in – but turns out to have anger issues of his own.;2003;2019-11-01;105 min;2;10
80216003;Apache Warrior;Recovered cockpit footage and telling interviews reveal the true stories of US fighter pilots in one of the largest combat strikes in history.;2017;2019-11-01;89 min;2;4
80117540;Atypical;When a teen on the autism spectrum decides to get a girlfriend his bid for more independence puts his whole family on a path of self-discovery.;2019;1900-01-01;3 Seasons;1;4
81184735;Barbie Dreamhouse Adventures: Go Team Roberts;As the Roberts family heads to Costa Rica to investigate a mermaid legend Barbie takes on a summer job at a water park run by a devious boss.;2019;2019-11-01;1 Season;1;3
81183624;Billy on the Street;Comedian Billy Eichner sprints through New York with celebrities to stun pedestrians with unapologetic unfiltered and unique pop culture questions.;2016;1900-01-01;4 Seasons;1;1
80221999;Bondi Rescue;This reality series follows elite professional lifeguards on Sydney's Bondi Beach as they take on everything from animal stings to criminals.;2016;1900-01-01;1 Season;1;5
60002033;Butterfield 8;Elizabeth Taylor won an Oscar as Gloria Wandrous a stylish call girl who yearns to go straight especially after she thinks she's found Mr. Right.;1960;2019-11-01;108 min;2;1
70046968;Cat on a Hot Tin Roof;Members of a Southern clan scramble to curry favor with a dying wealthy patriarch in this adaptation of Tennessee Williams's sizzling stage drama.;1958;2019-11-01;108 min;2;12
81154982;Christmas Break-In;Stranded at school before holiday break a precocious girl gets into the spirit of saving when a trio of robbers trespass and hold the janitor hostage.;2019;2019-11-01;87 min;2;5
81063129;Christmas in the Heartland;Two girls realize they're both visiting grandparents they’ve never met and decide to switch places to see how the other half lives.;2017;2019-11-01;112 min;2;5
81074542;Christmas Survival;With Christmas just around the corner sisters Miranda and Lyla bring their families to their childhood home where rivalries don't take a holiday.;2018;2019-11-01;101 min;2;4
70204963;CLANNAD;Maladjusted high school student Tomoya's life begins to change when he befriends his classmate Nagisa and several other eccentric girls.;2008;1900-01-01;2 Seasons;1;5
382650;Cleopatra Jones;A stylin' special agent chases down drug lords and does her part to stop trafficking. Soon she finds herself seeking revenge on a dealer.;1973;2019-11-01;89 min;2;8
70044705;Code Name: The Cleaner;A mild-mannered janitor duped into believing he's an undercover agent stumbles into an international arms ring plot involving the CIA and the FBI.;2007;2019-11-01;91 min;2;10
449931;Doctor Zhivago;A young physician and his beautiful mistress get swept up in the danger and drama of the Bolshevik Revolution in this Oscar-winning epic.;1965;2019-11-01;200 min;2;10
81189912;Drive;A notorious thief allies with a street racer for a grand heist involving an elaborate game of deceit with authorities who have their own dirty secrets.;2019;2019-11-01;119 min;2;1
80215046;Elliot the Littlest Reindeer;When Blitzen suddenly retires a miniature horse determined to join Santa's reindeer team faces fierce competition in the North Pole tryouts.;2018;2019-11-01;90 min;2;8
60036838;Enter the Dragon;Recruited by a British agent Shaolin master Lee infiltrates a remote island and a brutal martial arts tournament to spy on a sinister crime lord.;1973;2019-11-01;103 min;2;6
81179693;Euphoria;An entrepreneur prone to partying and his estranged brother a teacher resigned to a humdrum life begin to bond under fragile circumstances.;2018;2019-11-01;110 min;2;6
485218;Executive Decision;When terrorists hijack a 747 and turn it into a nerve gas bomb aimed at Washington D.C. commandos use an experimental plane to try to stop them.;1996;2019-11-01;133 min;2;6
1192866;Fallen;A tough homicide cop faces his most dangerous assignment when he must stop a murderous evil spirit who can move from one host to the next.;1998;2019-11-01;124 min;2;6
11819434;Fear and Loathing in Las Vegas;A sportswriter and his Samoan lawyer embark on a hallucinogenic three-day romp from Los Angeles to Las Vegas in this counterculture cult favorite.;1998;2019-11-01;118 min;2;6
81050375;Fire in Paradise;In this documentary survivors recall the catastrophic 2018 Camp Fire which razed the town of Paradise and became California’s deadliest wildfire.;2019;2019-11-01;40 min;2;4
516788;Forbidden Planet;A pulp-fiction sci-fi classic Forbidden Planet stars Leslie Nielsen as a heroic starship captain who finds the paradise planet Altair-IV.;1956;2019-11-01;98 min;2;9
70048968;Getting Played;Tired of dealing with boyfriends who wrong them gal pals Lauren Emily and Andrea decide to turn the tables and become the players themselves.;2005;2019-11-01;85 min;2;10
542137;Gigi;Gigi's an avant-garde French waif being groomed as the fille de joie of affluent and handsome Gaston. Soon Gigi metamorphoses into a stunning beauty.;1958;2019-11-01;115 min;2;9
60021796;Gosford Park;In this witty whodunit wealthy guests and their servants gather for a weekend stay at the home of Sir William McCordle who is soon found murdered.;2001;2019-11-01;137 min;2;6
